Company Perm ID,Ticker,Company Name,Industry Name,Stakeholder Perm ID,Stakeholder Name,Issue Perm ID,Issue Name,Metric Perm ID,Metric Name,Datapoint ID,Datapoint Name,Description,Source,Geography,Value,Unit,Resource
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,2f1e53694df28fddee92ffaf0e74671f,Labor & Human Rights Commitment,2465eae61b88dccefe8fc8619924bb29,SA8000 Mentioned in Human Rights Policy,"An assessment of whether the Code of Conduct or Human Rights policy explicitly references the SA8000 standard. Companies receive a ""True"" if it does and a ""False"" if evidence was not found. ",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/docs/default-source/default-document-library/TJX-Code-of-Conduct.pdf
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,2f1e53694df28fddee92ffaf0e74671f,Labor & Human Rights Commitment,dde2c016d2457dbd8335f3add1da1915,Safe Working Conditions Mentioned in Human Rights Policy,"An assessment of whether the Code of Conduct or Human Rights policy mentions safe working conditions or worker health. Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/docs/default-source/default-document-library/TJX-Code-of-Conduct.pdf
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,2f1e53694df28fddee92ffaf0e74671f,Labor & Human Rights Commitment,11af0fc59eb5bdbeaf2d3b76d8f68fe9,Slavery Mentioned in Human Rights Policy,"An assessment of whether the Code of Conduct or Human Rights policy prohibits of the use of slavery. Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/docs/default-source/default-document-library/TJX-Code-of-Conduct.pdf
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,2f1e53694df28fddee92ffaf0e74671f,Labor & Human Rights Commitment,0df20814f827cf63c25dc22fa3cf9f49,UN Global Compact Mentioned in Human Rights Policy,"An assessment of whether the Code of Conduct or Human Rights policy mentions the UN Global Compact. Companies receive a ""True"" if it does and a ""False"" if evidence was not found. ",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/docs/default-source/default-document-library/TJX-Code-of-Conduct.pdf
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,2f1e53694df28fddee92ffaf0e74671f,Labor & Human Rights Commitment,60f09c2da21ef838d7f56b19b90b29d7,UN Guiding Principles Mentioned in Human Rights Policy,"An assessment of whether the Code of Conduct or Human Rights policy explicitly references the UN Guiding Principles, also known as the Ruggie Principles. Companies receive a ""True"" if it does and a ""False"" if evidence was not found. ",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/docs/default-source/default-document-library/TJX-Code-of-Conduct.pdf
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,1f0eea0bd02e17524171903447588e25,Child Labor Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers prohibits the use of child labor. Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://www.tjx.com/responsibility/responsible-business/social-compliance/vendor-code-of-conduct
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,d989528e6fadfdd2113e420ea7da6cee,Forced Labor Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly prohibits the use of forced labor. Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://www.tjx.com/responsibility/responsible-business/social-compliance/vendor-code-of-conduct
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,8d2211be40a8edbefde7ab87960b43ea,Human Rights Statement for Suppliers,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly mentions human rights. Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://www.tjx.com/responsibility/responsible-business/social-compliance/vendor-code-of-conduct
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,3dbc159a8bac65025fa4d22572f70d6e,Human Trafficking Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly prohibits the use of human trafficking. Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://www.tjx.com/responsibility/responsible-business/social-compliance/vendor-code-of-conduct
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,c7f6e67984b4fab0bf8ed202388402d7,ILO Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly references the International Labor Organization (ILO) convention(s). Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://www.tjx.com/docs/default-source/default-document-library/tjx2018_csr_online.pdf
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,070d91dc980939aa3c88c8cc4001f96d,ISO26000 Code of Conduct Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly references the IS0 26000 standard. Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/responsibility/responsible-business/social-compliance/vendor-code-of-conduct
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,9636dcc829bab0e52b985f996ce27efa,Mandatory Compliance with ILO Mentioned in Supplier Code of Conduct,"An assessment of whether suppliers' compliance with the terms of the International Labor Organization convention(s) is mandatory. Companies receive a ""True"" if it is and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/responsibility/responsible-business/social-compliance/vendor-code-of-conduct
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,bfba7fce9bc79c04e7495310739cf587,Mandatory Compliance with ISO26000 in Supplier Code of Conduct,"An assessment of whether suppliers' compliance with the terms of the IS0 26000 standard is mandatory. Companies receive a ""True"" if it is and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/responsibility/responsible-business/social-compliance/vendor-code-of-conduct
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,6acdb9904eb60348c502a7cc0ecbe460,Mandatory Compliance with RBA in Supplier Code of Conduct,"An assessment of whether suppliers' compliance with the terms of the RBA/EICC Code of Conduct is mandatory. Companies receive a ""True"" if it is and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/responsibility/responsible-business/social-compliance/vendor-code-of-conduct
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,7414429b964bf1e5695cc44c207a4566,Mandatory Compliance with SA8000 Mentioned in Supplier Code of Conduct,"An assessment of whether suppliers' compliance with the terms of the SA8000 standard is mandatory. Companies receive a ""True"" if it is and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/responsibility/responsible-business/social-compliance/vendor-code-of-conduct
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,617acdc7c54f826ebb446b49fa69be0f,Mandatory Compliance with UN Guiding Principles Mentioned in Supplier Code of Conduct,"An assessment of whether suppliers' compliance with the terms of the United Nations Guiding Principles on Business and Human Rights is mandatory. Companies receive a ""True"" if it is and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/responsibility/responsible-business/social-compliance/vendor-code-of-conduct
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,fc2217f5e16a925b41da79caea502c25,Mandatory Terms of Supplier Code of Conduct,"An assessment of whether compliance with the human rights provisions in the company's Supplier Code of Conduct or Human Rights policy is mandatory. Companies receive a ""True"" if it is and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://www.tjx.com/responsibility/responsible-business/social-compliance/vendor-code-of-conduct
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,047f06acebeab102e4a3732e9addc96a,Other Related Terms Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly addresses any other human rights-related issues (e.g. indigenous people's rights, workers' rights, animal welfare, etc). Companies receive a ""True"" if that is correct and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/responsibility/responsible-business/social-compliance/vendor-code-of-conduct
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,749cce9026c4c774b708de9db732de99,Prison Labor Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly prohibits the use of prison labor. Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://www.tjx.com/responsibility/responsible-business/social-compliance/vendor-code-of-conduct
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,351b838af93c1d327eee890cdbbf1d9e,RBA Code of Conduct Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly references the RBA/EICC Code of Conduct. Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/responsibility/responsible-business/social-compliance/vendor-code-of-conduct
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,2c119e97f49724b0326a0e95abdd7f68,SA8000 Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly references the SA8000 standard. Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/responsibility/responsible-business/social-compliance/vendor-code-of-conduct
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,be3e391964410330469599626c262712,Safe Working Conditions Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly addresses the health and safety of workers. Companies receive a ""True"" if that is correct and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://www.tjx.com/responsibility/responsible-business/social-compliance/vendor-code-of-conduct
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,d4553744855873fdc097c949fa8f5806,Slavery Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly prohibits the use of slavery. Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://www.tjx.com/responsibility/responsible-business/social-compliance/vendor-code-of-conduct
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,5cbb7ba696197dadffbde18228436309,Supplier Requirements on Labor & Human Rights,aec1e08ccc69a518174c2b48857aed36,UN Guiding Principles Mentioned in Supplier Code of Conduct,"An assessment of whether the company's Supplier Code of Conduct or Human Rights policy as it pertains to suppliers explicitly references the United Nations Guiding Principles on Business and Human Rights (also known as the Ruggie Principles). Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/responsibility/responsible-business/social-compliance/vendor-code-of-conduct
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,7b534b9153ce74ad351259c70db396ab,GRI Used in Supply Chain and Human Rights Reporting,"An assessment of whether the company reports using the GRI framework on metrics relating to supply chain, human rights, or labor rights issues. Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,1,truefalse,https://www.tjx.com/docs/default-source/default-document-library/tjx2018_csr_online.pdf
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,8795fbd0da3867b6875d3d0d6cfa4904,Remedial Actions in Response to Human Rights Audits,"An assessment of whether the company discloses the actions taken to remedy or address issues that arise as part of human rights audits. Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/docs/default-source/default-document-library/tjx2018_csr_online.pdf
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,e997d7282bbc777a639008ac017165ce,Report Findings Human Rights Audits,"An assessment of whether the company reports specific findings from supply chain audits. Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/docs/default-source/default-document-library/tjx2018_csr_online.pdf
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,36d6931753ab4ca402e11b1abcb2207d,SASB Used in Supply Chain and Human Rights Reporting,"An assessment of whether the company reports human or labor rights/supply chain indicators using the SASB reporting framework. Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/docs/default-source/default-document-library/tjx2018_csr_online.pdf
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,b29820ded160ac40be2c88de7b0e2c90,Supplier List,"An assessment of whether the company discloses detailed supply chain information by factory name and location (e.g. provides a list of its top 100 suppliers, or a complete list of its suppliers). Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/docs/default-source/default-document-library/tjx2018_csr_online.pdf
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,7f6b91ccecb0655fccd7b18957e3f85b,UN Global Compact Used in Supply Chain and Human Rights Reporting,"An assessment of whether the company reports human or labor rights/supply chain indicators using the UN Global Compact reporting framework. Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/docs/default-source/default-document-library/tjx2018_csr_online.pdf
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,27b0a3c4f9cac80e27656157213d9041,Human Rights,3423e743fdc34948effda4462780bdb3,Supply Chain Management Reporting,3c6b46cc0a7e7c9d3184c2183eb08d7f,UN Guiding Principles Used in Supply Chain and Human Rights Reporting,"An assessment of whether the company reports human or labor rights/supply chain indicators using the United Nations Guiding Principles on Business and Human Rights reporting framework. Companies receive a ""True"" if they do and a ""False"" if evidence was not found.",Company filings and other public documents,Global,0,truefalse,https://www.tjx.com/docs/default-source/default-document-library/tjx2018_csr_online.pdf
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,922cfffc942178f9edf8a5ca5a26d20e,U.S. Jobs,1337ce2b22f9900db55174098c865178,Domestic Employment Opportunities,de73f7b39c9ffa2bdf1a1c8a408b2062,U.S. Employees in 2014,"The company's total U.S. employees in 2014, or total employees if the U.S. accounts for greater than 95% of revenues/long-term assets. The number is adjusted for all material transactions, adding employees of acquired businesses and subtracting employees of divested businesses. 

In cases where U.S. headcount is not disclosed in company filings, a number widely reported in the media may be used. Otherwise, the number will be estimated by applying average of percentage of sales and long-lived assets (property, plant & equipment) in the U.S., when available, to total global headcount.",Company filings and other public documents,U.S.,146588,NULL,NULL
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,0abe3d1d4c7e88552c35a3a3b3fa46cf,Communities,922cfffc942178f9edf8a5ca5a26d20e,U.S. Jobs,1337ce2b22f9900db55174098c865178,Domestic Employment Opportunities,0c52a45e90807013428b67576476c733,U.S. Employees in 2019,"The company's estimated total U.S. employees in 2019, or total employees if the U.S. accounts for greater than 95% of revenues/long-term assets. The number is adjusted for all material transactions, adding employees of acquired businesses and subtracting employees of divested businesses. 

In cases where U.S. headcount is not disclosed in company filings, a number widely reported in the media may be used. Otherwise, the number will be estimated by applying the ratio of US sales to Total sales to total global headcount.",Company filings and other public documents,U.S.,211738.51111111,NULL,NULL
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,38e05b63c770a3082f8a103989141167,Customer Experience,d98c05da5c401b7ce94df7b8961d573e,Customer Accommodations During COVID-19,b99951f5f4981b620da11ea7a970a6c2,COVID-19 Customer Accomodations,"An assessment of whether the company has created special accommodations for its customers or in its products in response to the COVID-19 situation, such as replacing in-store shopping with curbside pickup or giving unlimited data to all customers.","Company websites, company press-releases, company newsroom page, reputable news sources else",U.S.,NULL,yesno,NULL
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,38e05b63c770a3082f8a103989141167,Customer Experience,d98c05da5c401b7ce94df7b8961d573e,Customer Accommodations During COVID-19,280855e03d232d1eafb738c88996645d,COVID-19 Maintenance of Essential Utilities,"An assessment of whether the company is continuing to provide essential utilities (such as gas, electricity, or broadband, among others) to customers who are unable to make payments due to financial insecurity during the pandemic or committing to maintain their services for customers who are at risk of defaulting.","Company websites, company press-releases, company newsroom page, reputable news sources else",U.S.,NULL,yesno,NULL
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,38e05b63c770a3082f8a103989141167,Customer Experience,d98c05da5c401b7ce94df7b8961d573e,Customer Accommodations During COVID-19,25d5ef17a57844e1e2e077e836e42599,COVID-19 Payment Deferrals,An assessment of whether the company is allowing customers to defer payments because of the COVID-19 pandemic. ,"Company websites, company press-releases, company newsroom page, reputable news sources else",U.S.,NULL,yesno,NULL
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,38e05b63c770a3082f8a103989141167,Customer Experience,d98c05da5c401b7ce94df7b8961d573e,Customer Accommodations During COVID-19,5687d17b6169b5519ddd78e953ddd1d9,COVID-19 Price Cuts,An assessment of whether the company enacting price cuts to their services/products in response to the COVID-19 situation.,"Company websites, company press-releases, company newsroom page, reputable news sources else",U.S.,NULL,yesno,NULL
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,38e05b63c770a3082f8a103989141167,Customer Experience,d98c05da5c401b7ce94df7b8961d573e,Customer Accommodations During COVID-19,4fd09498d5474e135a4e029dadfae5be,COVID-19 Services for Vulnerable Groups,"An assessment of whether the company is offering special services for vulnerable persons, such as reserving the first hour of store opening for customers with a high-risk for infection.","Company websites, company press-releases, company newsroom page, reputable news sources else",U.S.,NULL,yesno,NULL
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,efc7313fce6e396776233b0eff079e9f,Accessible Privacy Policy,An assessment of whether the company's privacy policy is easy to find. Companies are given credit if they disclose a policy that is within three clicks of the company's mainpage.,Company filings and other public documents,U.S.,1,truefalse,https://www.tjx.com/privacy
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,23bc8cd483d9d04dac803f9226f18c8d,Advanced Notice of Privacy Policy Changes,"An assessment of whether the company provides users with advance notice of privacy policy changes, prior to any changes being implemented. ",Company filings and other public documents,U.S.,0,truefalse,https://www.tjx.com/privacy
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,05b922e838fb0a5465cd2b377e3bbd69,Broad Privacy Policy Scope,"An assessment of whether the company's privacy policy has a broad scope that applies to its entire operations, as opposed to applying only to its website or web-related services. Companies receive a ""True"" if the policy applies to the entirety of its business operations and a ""False"" if it only applies to its website or web-related services.",Company filings and other public documents. The methodology was inspired by Ranking Digital Rights (https://rankingdigitalrights.org/). We collaborated on adapting their methodology to the needs of JUST Capital's rankings.,U.S.,0,truefalse,https://www.tjx.com/privacy
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,1fdb0477a4fb803fc5daec2fcd4d425d,Customer Data Selling Practices,An assessment of whether the company states that it does not sell users' data. ,Company filings and other public documents,U.S.,0,truefalse,https://www.tjx.com/privacy
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,f1bb26172b4178e069c4234cc6bf0702,Customer Data Used in Advertising,An assement of whether the company pubicly discloses that it pledges to not use customer data for advertising and/or marketing. ,Company filings and other public documents,U.S.,0,truefalse,https://www.tjx.com/privacy
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,d1d42eabb98d12d7d5925476a7211461,Customer Security Notifications/User Security Notification,"An assessment of whether the company has a stated commitment to notify users about unusual account activity and possible unauthorized access to their accounts. Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents. The methodology was inspired by Ranking Digital Rights (https://rankingdigitalrights.org/). We collaborated on adapting their methodology to the needs of JUST Capital's rankings.,U.S.,0,truefalse,https://www.tjx.com/privacy
